potentiometer0,potentiometer1,potentiometer2,potentiometer3,potentiometer4,potentiometer5,potentiometer6,encoder0,encoder1,encoder2,encoder3,encoder4,encoder5,encoder6
-0.2597366631021454,-0.12835189603112251,-0.13034935185239283,-3.131908213580753,-1.3827307941022071,-0.1509830929929148,-3.167367980836208,1.0473390668526408,-0.25861948865913686,-0.12908365559999557,-0.12856051619505643,-3.129337075486651,-1.3737362582182575,-0.13026809345173132,-1.7290128257593649,0.0
-0.2597366631021454,-0.12817152574730883,-0.1306197285723032,-3.1316341981940408,-1.383014006765746,-0.15059713108251938,-3.1672691327222076,1.0473390668526408,-0.25861948865913686,-0.12908365559999557,-0.12856051619505643,-3.129337075486651,-1.3737362582182575,-0.13026809345173132,-1.7290128257593649,0.0
-0.25964651244094483,-0.1284420811730289,-0.13034935185239283,-3.1321822289674657,-1.383014006765746,-0.15088660251531616,-3.1672197086652076,1.0493205191806263,-0.25861948865913686,-0.1291151470992881,-0.12855532296786712,-3.1293405533909,-1.3737362582182575,-0.13026809345173132,-1.7290128257593649,0.0
-0.2593760604573436,-0.12835189603112251,-0.13052960299900018,-3.1319995520429913,-1.383014006765746,-0.15079011203771708,-3.1673185567792075,1.04804672839835,-0.25861948865913686,-0.1291151470992881,-0.12855532296786712,-3.1293405533909,-1.3737362582182575,-0.13026809345173132,-1.7290128257593649,0.0
-0.25982681376334593,-0.12853226631493575,-0.13043947742569673,-3.1319995520429913,-1.383014006765746,-0.15069362156011845,-3.1672691327222076,1.0469144699252153,-0.25861948865913686,-0.1291151470992881,-0.12858162123997027,-3.129472114903773,-1.3737362582182575,-0.13026809345173132,-1.7290128257593649,0.0
-0.2597366631021454,-0.12835189603112251,-0.13043947742569673,-3.1319995520429913,-1.383014006765746,-0.15088660251531616,-3.1673185567792075,1.0513019715086118,-0.25861948865913686,-0.1291151470992881,-0.12858162123997027,-3.129472114903773,-1.3737362582182575,-0.13026809345173132,-1.7290128257593649,0.0
-0.2597366631021454,-0.12826171088921567,-0.13052960299900018,-3.1319995520429913,-1.382919602544566,-0.15069362156011845,-3.1672691327222076,1.046348340688649,-0.25861948865913686,-0.1291151470992881,-0.12860791951207348,-3.1294545029509457,-1.3737362582182575,-0.13026809345173132,-1.7290128257593649,0.0
-0.2597366631021454,-0.12835189603112251,-0.13052960299900018,-3.1319995520429913,-1.383108410986925,-0.15079011203771708,-3.1673185567792075,1.0484713253257762,-0.25861948865913686,-0.1291151470992881,-0.12860791951207348,-3.1294545029509457,-1.3737362582182575,-0.13026809345173132,-1.7290128257593649,0.0
-0.2595563617797443,-0.12835189603112251,-0.13052960299900018,-3.1319995520429913,-1.383014006765746,-0.15079011203771708,-3.167367980836208,1.0450745499063725,-0.25861948865913686,-0.1291151470992881,-0.12860791951207348,-3.1294545029509457,-1.3737362582182575,-0.13026809345173132,-1.7290128257593649,0.0
-0.2597366631021454,-0.12826171088921567,-0.13034935185239283,-3.132364905891941,-1.383014006765746,-0.15079011203771708,-3.1672197086652076,1.0447914852880889,-0.25861948865913686,-0.12914663859858058,-0.1286027262848842,-3.1294579808551943,-1.3737362582182575,-0.13026809345173132,-1.7290128257593649,0.0
