potentiometer0,potentiometer1,potentiometer2,potentiometer3,potentiometer4,potentiometer5,potentiometer6,encoder0,encoder1,encoder2,encoder3,encoder4,encoder5,encoder6
-1.037158694546674,-0.5073045931428324,0.00463092520385381,-2.9463862569975166,-2.969337166156346,-2.9673047744258687,-2.9086366570285627,-1.0381438120833781,-0.5149209371217934,0.00460442208,-2.96868483831628,-2.968014130974019,-2.9678799895055663,-2.968014130974019
-1.037158694546674,-0.5074414071261781,0.0046227963035389286,-2.9461990798341593,-2.9689625858724895,-2.9673047744258687,-2.908543959518715,-1.0381438120833781,-0.5149132143889192,0.00460442208,-2.96868483831628,-2.968014130974019,-2.9678799895055663,-2.968014130974019
-1.037210854920269,-0.5073730001345054,0.004618731853381481,-2.9461054912524802,-2.9689625858724895,-2.9673980596003178,-2.908543959518715,-1.0381438120833781,-0.5149132143889192,0.00460442208,-2.96868483831628,-2.968014130974019,-2.9678799895055663,-2.968014130974019
-1.037158694546674,-0.5073730001345054,0.004610602953066596,-2.9461990798341593,-2.969337166156346,-2.9673980596003178,-2.9086366570285627,-1.0381438120833781,-0.5149054916560449,0.00460571837,-2.96868483831628,-2.9678799895055663,-2.9678799895055663,-2.968014130974019
-1.037158694546674,-0.5072703896469957,0.004618731853381481,-2.9461054912524802,-2.9689625858724895,-2.9673980596003178,-2.908543959518715,-1.0381438120833781,-0.5149054916560449,0.00460701466,-2.9685506968478275,-2.9678799895055663,-2.9678799895055663,-2.968014130974019
-1.0370543737994835,-0.5073730001345054,0.0046227963035389286,-2.9461054912524802,-2.9686816506595965,-2.9673047744258687,-2.908358564499019,-1.0381438120833781,-0.5149132143889192,0.00460701466,-2.9685506968478275,-2.9678799895055663,-2.9678799895055663,-2.968014130974019
-1.037158694546674,-0.5074072036303416,0.0046227963035389286,-2.9463862569975166,-2.969337166156346,-2.9673047744258687,-2.9082658669891712,-1.0381515348162524,-0.5149132143889192,0.00460701466,-2.9685506968478275,-2.9678799895055663,-2.9678799895055663,-2.968014130974019
-1.037106534173079,-0.5074072036303416,0.0046227963035389286,-2.946011902670803,-2.969337166156346,-2.9673980596003178,-2.9084512620088683,-1.0381438120833781,-0.5149132143889192,0.00460701466,-2.9685506968478275,-2.9678799895055663,-2.9678799895055663,-2.9678799895055663
-1.037106534173079,-0.5073730001345054,0.0046227963035389286,-2.946011902670803,-2.969149876014418,-2.9671182040769732,-2.9084512620088683,-1.0381438120833781,-0.5149132143889192,0.00460701466,-2.9685506968478275,-2.9678799895055663,-2.9678799895055663,-2.9678799895055663
-1.037210854920269,-0.5074756106220148,0.00461466740322404,-2.9461054912524802,-2.969056230943453,-2.9673047744258687,-2.9082658669891712,-1.0381438120833781,-0.5149132143889192,0.00460701466,-2.9685506968478275,-2.9678799895055663,-2.9678799895055663,-2.9678799895055663
-1.037210854920269,-0.5074072036303416,0.00461466740322404,-2.9461990798341593,-2.969337166156346,-2.9676779151236623,-2.908543959518715,-1.0381438120833781,-0.5149132143889192,0.00460701466,-2.9685506968478275,-2.9678799895055663,-2.9678799895055663,-2.9678799895055663
-1.037210854920269,-0.5074072036303416,0.00461466740322404,-2.9457311369257684,-2.969337166156346,-2.967491344774766,-2.9081731694793227,-1.0381438120833781,-0.5149132143889192,0.00460701466,-2.9685506968478275,-2.9678799895055663,-2.9678799895055663,-2.967745848037114
-1.0372630152938644,-0.5074072036303416,0.00463092520385381,-2.9461054912524802,-2.969337166156346,-2.9673047744258687,-2.9082658669891712,-1.0381360893505038,-0.5149132143889192,0.00460701466,-2.9685506968478275,-2.9678799895055663,-2.9678799895055663,-2.967745848037114
-1.0370543737994835,-0.5074414071261781,0.004610602953066596,-2.9461054912524802,-2.969056230943453,-2.967491344774766,-2.908358564499019,-1.0381438120833781,-0.5149132143889192,0.00460701466,-2.9684165553793753,-2.9678799895055663,-2.967745848037114,-2.967745848037114
-1.037158694546674,-0.5074072036303416,0.004626860753696369,-2.9459183140891247,-2.969337166156346,-2.9673980596003178,-2.9081731694793227,-1.0381438120833781,-0.5149132143889192,0.00460701466,-2.9684165553793753,-2.9678799895055663,-2.967745848037114,-2.967745848037114
-1.037210854920269,-0.5073730001345054,0.004618731853381481,-2.9461054912524802,-2.969337166156346,-2.966931633728076,-2.9084512620088683,-1.0381515348162524,-0.5149132143889192,0.00460701466,-2.9684165553793753,-2.9678799895055663,-2.967745848037114,-2.967745848037114
-1.037210854920269,-0.5074072036303416,0.00463092520385381,-2.9462926684158375,-2.9688689408015243,-2.9672114892514205,-2.9084512620088683,-1.0381515348162524,-0.5149132143889192,0.00460701466,-2.9684165553793753,-2.9678799895055663,-2.967745848037114,-2.967745848037114
-1.037158694546674,-0.5074072036303416,0.004610602953066596,-2.9459183140891247,-2.969337166156346,-2.9672114892514205,-2.9084512620088683,-1.0381592575491265,-0.5149132143889192,0.00460701466,-2.968282413910923,-2.9678799895055663,-2.967745848037114,-2.967745848037114
-1.03731517566746,-0.5074072036303416,0.00463092520385381,-2.9461054912524802,-2.9689625858724895,-2.9673047744258687,-2.9081731694793227,-1.0381592575491265,-0.5149209371217934,0.00460701466,-2.968282413910923,-2.9678799895055663,-2.967745848037114,-2.967745848037114
-1.037367336041055,-0.5074414071261781,0.0046227963035389286,-2.9461054912524802,-2.969337166156346,-2.9673047744258687,-2.9082658669891712,-1.0381515348162524,-0.5149209371217934,0.00460701466,-2.968282413910923,-2.9678799895055663,-2.967745848037114,-2.967745848037114
-1.03731517566746,-0.5073730001345054,0.00461466740322404,-2.9461054912524802,-2.969337166156346,-2.967024918902524,-2.9082658669891712,-1.0381515348162524,-0.5149209371217934,0.00460701466,-2.968282413910923,-2.9678799895055663,-2.967745848037114,-2.967745848037114
-1.037158694546674,-0.5074414071261781,0.004626860753696369,-2.9461990798341593,-2.969337166156346,-2.967024918902524,-2.9084512620088683,-1.0381438120833781,-0.5149209371217934,0.00460701466,-2.968282413910923,-2.967745848037114,-2.967745848037114,-2.967745848037114
-1.037158694546674,-0.5073730001345054,0.00461466740322404,-2.9458247255074457,-2.969337166156346,-2.9672114892514205,-2.9082658669891712,-1.0381438120833781,-0.5149209371217934,0.00460701466,-2.968282413910923,-2.967745848037114,-2.967745848037114,-2.967745848037114
-1.0372630152938644,-0.5074414071261781,0.004639054104168695,-2.9458247255074457,-2.969337166156346,-2.9673047744258687,-2.9084512620088683,-1.0381438120833781,-0.5149209371217934,0.00460701466,-2.968282413910923,-2.967745848037114,-2.967745848037114,-2.967745848037114
-1.037210854920269,-0.5075098141178513,0.00461466740322404,-2.946011902670803,-2.9689625858724895,-2.9671182040769732,-2.908080471969475,-1.0381360893505038,-0.5149209371217934,0.00460701466,-2.968282413910923,-2.967745848037114,-2.967745848037114,-2.967745848037114
-1.037106534173079,-0.5074756106220148,0.004626860753696369,-2.9459183140891247,-2.9689625858724895,-2.9672114892514205,-2.9084512620088683,-1.0381360893505038,-0.5149209371217934,0.00460701466,-2.968282413910923,-2.967745848037114,-2.967745848037114,-2.967745848037114
-1.037210854920269,-0.5073730001345054,0.004626860753696369,-2.9459183140891247,-2.9689625858724895,-2.966838348553627,-2.9081731694793227,-1.0381438120833781,-0.5149209371217934,0.00460701466,-2.968282413910923,-2.967745848037114,-2.967745848037114,-2.967745848037114
-1.037158694546674,-0.5074072036303416,0.004618731853381481,-2.946011902670803,-2.9689625858724895,-2.9673047744258687,-2.9084512620088683,-1.0381438120833781,-0.5149209371217934,0.00460701466,-2.968282413910923,-2.967745848037114,-2.967611706568662,-2.967745848037114
-1.037158694546674,-0.5074072036303416,0.0046227963035389286,-2.9458247255074457,-2.969337166156346,-2.9671182040769732,-2.9082658669891712,-1.0381515348162524,-0.5149286598546676,0.00460701466,-2.968282413910923,-2.967745848037114,-2.967611706568662,-2.967745848037114
-1.037210854920269,-0.5074072036303416,0.004626860753696369,-2.945543959762411,-2.969337166156346,-2.9671182040769732,-2.9084512620088683,-1.0381515348162524,-0.5149286598546676,0.00460701466,-2.968148272442471,-2.967745848037114,-2.967611706568662,-2.967745848037114
-1.0372630152938644,-0.5073730001345054,0.0046227963035389286,-2.946011902670803,-2.9686816506595965,-2.9671182040769732,-2.9082658669891712,-1.0381515348162524,-0.5149286598546676,0.00460701466,-2.968148272442471,-2.967745848037114,-2.967611706568662,-2.967745848037114
-1.0372630152938644,-0.5074414071261781,0.004618731853381481,-2.9459183140891247,-2.9689625858724895,-2.967024918902524,-2.9084512620088683,-1.0381592575491265,-0.5149286598546676,0.00460701466,-2.968148272442471,-2.967745848037114,-2.967611706568662,-2.967745848037114
-1.037106534173079,-0.5075098141178513,0.00461466740322404,-2.9457311369257684,-2.9688689408015243,-2.967024918902524,-2.908358564499019,-1.0381592575491265,-0.5149286598546676,0.00460701466,-2.968014130974019,-2.967745848037114,-2.967611706568662,-2.967745848037114
-1.037106534173079,-0.5074072036303416,0.00463092520385381,-2.9461054912524802,-2.9686816506595965,-2.9671182040769732,-2.9079877744596274,-1.0381515348162524,-0.5149286598546676,0.00460701466,-2.968014130974019,-2.967745848037114,-2.967611706568662,-2.967745848037114
-1.037158694546674,-0.5074756106220148,0.00461466740322404,-2.9456375483440893,-2.9686816506595965,-2.9671182040769732,-2.908080471969475,-1.0381515348162524,-0.5149286598546676,0.00460701466,-2.968014130974019,-2.967745848037114,-2.967611706568662,-2.967745848037114
-1.0370543737994835,-0.5074414071261781,0.0046227963035389286,-2.945543959762411,-2.969337166156346,-2.967024918902524,-2.908543959518715,-1.0381438120833781,-0.5149286598546676,0.00460701466,-2.968014130974019,-2.967745848037114,-2.967611706568662,-2.967745848037114
-1.037210854920269,-0.5073387966386689,0.00463092520385381,-2.9457311369257684,-2.9686816506595965,-2.966931633728076,-2.9081731694793227,-1.0381438120833781,-0.5149286598546676,0.00460701466,-2.968014130974019,-2.967745848037114,-2.967611706568662,-2.967745848037114
-1.037158694546674,-0.5075098141178513,0.004626860753696369,-2.9458247255074457,-2.9686816506595965,-2.967024918902524,-2.9082658669891712,-1.0381360893505038,-0.5149286598546676,0.00460701466,-2.968014130974019,-2.967611706568662,-2.967611706568662,-2.967745848037114
-1.0372630152938644,-0.5075098141178513,0.0046227963035389286,-2.9458247255074457,-2.969337166156346,-2.967024918902524,-2.9081731694793227,-1.0381438120833781,-0.5149363825875418,0.00460701466,-2.968014130974019,-2.967611706568662,-2.967611706568662,-2.967745848037114
-1.037210854920269,-0.5074756106220148,0.0046227963035389286,-2.9457311369257684,-2.9688689408015243,-2.9672114892514205,-2.9081731694793227,-1.0381438120833781,-0.5149363825875418,0.00460701466,-2.968014130974019,-2.967611706568662,-2.967611706568662,-2.967611706568662
-1.037210854920269,-0.5074414071261781,0.0046227963035389286,-2.9457311369257684,-2.9689625858724895,-2.967024918902524,-2.9081731694793227,-1.0381515348162524,-0.5149363825875418,0.00460701466,-2.968014130974019,-2.967611706568662,-2.967611706568662,-2.967611706568662
-1.037158694546674,-0.5074414071261781,0.0046227963035389286,-2.9457311369257684,-2.9688689408015243,-2.966931633728076,-2.9079877744596274,-1.0381515348162524,-0.5149363825875418,0.00460701466,-2.968014130974019,-2.967611706568662,-2.967611706568662,-2.967611706568662
-1.037106534173079,-0.5074072036303416,0.00463092520385381,-2.9453567825990548,-2.9688689408015243,-2.967024918902524,-2.908080471969475,-1.0381515348162524,-0.5149363825875418,0.00460701466,-2.968014130974019,-2.967611706568662,-2.967611706568662,-2.967611706568662
-1.0372630152938644,-0.5075782211095241,0.0046227963035389286,-2.9459183140891247,-2.9688689408015243,-2.9671182040769732,-2.9082658669891712,-1.0381592575491265,-0.5149363825875418,0.00460701466,-2.968014130974019,-2.967611706568662,-2.967611706568662,-2.967611706568662
-1.037210854920269,-0.5074414071261781,0.0046227963035389286,-2.9456375483440893,-2.9688689408015243,-2.967024918902524,-2.9082658669891712,-1.0381592575491265,-0.5149363825875418,0.00460701466,-2.968014130974019,-2.967611706568662,-2.967611706568662,-2.967611706568662
-1.037106534173079,-0.5074756106220148,0.0046227963035389286,-2.9451696054356993,-2.9689625858724895,-2.966931633728076,-2.908080471969475,-1.0381515348162524,-0.5149363825875418,0.00460701466,-2.968014130974019,-2.967611706568662,-2.967611706568662,-2.967611706568662
-1.037210854920269,-0.5074072036303416,0.0046227963035389286,-2.9459183140891247,-2.9686816506595965,-2.9671182040769732,-2.908080471969475,-1.0381515348162524,-0.5149363825875418,0.00460701466,-2.968014130974019,-2.967611706568662,-2.96747756510021,-2.96747756510021
-1.037158694546674,-0.5075782211095241,0.0046227963035389286,-2.945543959762411,-2.9688689408015243,-2.9671182040769732,-2.9078023794399313,-1.0381515348162524,-0.5149363825875418,0.00460701466,-2.9678799895055663,-2.967611706568662,-2.96747756510021,-2.96747756510021
-1.037210854920269,-0.5074756106220148,0.004618731853381481,-2.9457311369257684,-2.969149876014418,-2.9673047744258687,-2.9079877744596274,-1.0381438120833781,-0.5149441053204161,0.00460701466,-2.9678799895055663,-2.967611706568662,-2.96747756510021,-2.96747756510021
-1.037002213425888,-0.5075098141178513,0.004618731853381481,-2.945543959762411,-2.9685880055886313,-2.966838348553627,-2.9078023794399313,-1.0381438120833781,-0.5149441053204161,0.00460701466,-2.9678799895055663,-2.967611706568662,-2.96747756510021,-2.9673434236317577
-1.0372630152938644,-0.5074072036303416,0.0046227963035389286,-2.9453567825990548,-2.968775295730561,-2.9671182040769732,-2.9077096819300836,-1.0381438120833781,-0.5149441053204161,0.00460701466,-2.9678799895055663,-2.967611706568662,-2.96747756510021,-2.9673434236317577
-1.037106534173079,-0.5074414071261781,0.004626860753696369,-2.9457311369257684,-2.9689625858724895,-2.966931633728076,-2.908080471969475,-1.0381438120833781,-0.5149441053204161,0.00460701466,-2.9678799895055663,-2.967611706568662,-2.96747756510021,-2.9673434236317577
-1.037106534173079,-0.5075440176136878,0.00461466740322404,-2.9456375483440893,-2.9689625858724895,-2.967024918902524,-2.907895076949779,-1.0381438120833781,-0.5149441053204161,0.00460701466,-2.9678799895055663,-2.967611706568662,-2.96747756510021,-2.9673434236317577
-1.0372630152938644,-0.5075098141178513,0.0046227963035389286,-2.9456375483440893,-2.968775295730561,-2.966838348553627,-2.9078023794399313,-1.0381438120833781,-0.5149441053204161,0.00460701466,-2.9678799895055663,-2.967611706568662,-2.96747756510021,-2.9673434236317577
-1.0372630152938644,-0.5074756106220148,0.004626860753696369,-2.945450371180734,-2.9689625858724895,-2.9673047744258687,-2.908080471969475,-1.0381438120833781,-0.5149441053204161,0.00460701466,-2.9678799895055663,-2.967611706568662,-2.96747756510021,-2.9673434236317577
-1.037158694546674,-0.5075440176136878,0.004626860753696369,-2.945543959762411,-2.9685880055886313,-2.966838348553627,-2.907895076949779,-1.0381438120833781,-0.5149441053204161,0.00460701466,-2.9678799895055663,-2.967611706568662,-2.96747756510021,-2.9673434236317577
-1.037158694546674,-0.5075098141178513,0.00463092520385381,-2.9452631940173766,-2.968775295730561,-2.966931633728076,-2.908080471969475,-1.0381438120833781,-0.5149441053204161,0.00460701466,-2.967745848037114,-2.967611706568662,-2.96747756510021,-2.9673434236317577
-1.037106534173079,-0.5075098141178513,0.004634989654011254,-2.9453567825990548,-2.9686816506595965,-2.9671182040769732,-2.908080471969475,-1.0381438120833781,-0.5149518280532903,0.00460701466,-2.967745848037114,-2.967611706568662,-2.96747756510021,-2.9673434236317577
-1.037367336041055,-0.5075098141178513,0.00463092520385381,-2.9453567825990548,-2.968775295730561,-2.967024918902524,-2.9081731694793227,-1.0381515348162524,-0.5149518280532903,0.00460701466,-2.967745848037114,-2.96747756510021,-2.96747756510021,-2.9673434236317577
-1.037210854920269,-0.5075440176136878,0.00463092520385381,-2.945543959762411,-2.9686816506595965,-2.9671182040769732,-2.9079877744596274,-1.0381515348162524,-0.5149518280532903,0.00460701466,-2.967745848037114,-2.96747756510021,-2.96747756510021,-2.9673434236317577
-1.037210854920269,-0.5075440176136878,0.004618731853381481,-2.9453567825990548,-2.9688689408015243,-2.9672114892514205,-2.908080471969475,-1.0381515348162524,-0.5149518280532903,0.00460701466,-2.967745848037114,-2.96747756510021,-2.96747756510021,-2.9673434236317577
-1.037106534173079,-0.5075098141178513,0.00461466740322404,-2.9453567825990548,-2.9686816506595965,-2.967024918902524,-2.907895076949779,-1.0381515348162524,-0.5149518280532903,0.00460701466,-2.967745848037114,-2.96747756510021,-2.96747756510021,-2.9673434236317577
-1.037106534173079,-0.5074756106220148,0.004618731853381481,-2.945450371180734,-2.9686816506595965,-2.967024918902524,-2.907895076949779,-1.0381592575491265,-0.5149518280532903,0.00460701466,-2.967745848037114,-2.96747756510021,-2.96747756510021,-2.9673434236317577
-1.037106534173079,-0.5076124246053608,0.00463092520385381,-2.9453567825990548,-2.9686816506595965,-2.967024918902524,-2.907895076949779,-1.0381592575491265,-0.5149518280532903,0.00460701466,-2.967745848037114,-2.96747756510021,-2.96747756510021,-2.9673434236317577
-1.037158694546674,-0.5075098141178513,0.0046227963035389286,-2.9452631940173766,-2.9685880055886313,-2.9667450633791788,-2.9078023794399313,-1.0381515348162524,-0.5149518280532903,0.00460701466,-2.967745848037114,-2.96747756510021,-2.96747756510021,-2.9673434236317577
-1.037106534173079,-0.5075440176136878,0.004626860753696369,-2.945450371180734,-2.9686816506595965,-2.967024918902524,-2.9078023794399313,-1.0381515348162524,-0.5149518280532903,0.00460701466,-2.967745848037114,-2.96747756510021,-2.96747756510021,-2.9673434236317577
-1.037106534173079,-0.5074414071261781,0.004618731853381481,-2.945450371180734,-2.9685880055886313,-2.967024918902524,-2.9079877744596274,-1.0381515348162524,-0.5149518280532903,0.00460701466,-2.967745848037114,-2.96747756510021,-2.96747756510021,-2.9673434236317577
-1.037158694546674,-0.5075098141178513,0.004618731853381481,-2.945450371180734,-2.9684007154467045,-2.9667450633791788,-2.907895076949779,-1.0381515348162524,-0.5149518280532903,0.00460701466,-2.967745848037114,-2.96747756510021,-2.96747756510021,-2.9673434236317577
-1.037106534173079,-0.5075440176136878,0.004626860753696369,-2.945450371180734,-2.9685880055886313,-2.966931633728076,-2.9079877744596274,-1.0381438120833781,-0.5149595507861645,0.00460701466,-2.967745848037114,-2.96747756510021,-2.96747756510021,-2.9673434236317577
-1.03731517566746,-0.5075440176136878,0.0046227963035389286,-2.9457311369257684,-2.9684007154467045,-2.966838348553627,-2.9078023794399313,-1.0381515348162524,-0.5149595507861645,0.00460701466,-2.967745848037114,-2.96747756510021,-2.96747756510021,-2.9673434236317577
-1.037210854920269,-0.5075440176136878,0.004626860753696369,-2.9452631940173766,-2.9686816506595965,-2.966931633728076,-2.907895076949779,-1.0381515348162524,-0.5149595507861645,0.00460701466,-2.967745848037114,-2.96747756510021,-2.96747756510021,-2.9673434236317577
-1.0372630152938644,-0.5074414071261781,0.004618731853381481,-2.9452631940173766,-2.9688689408015243,-2.966931633728076,-2.908080471969475,-1.0381515348162524,-0.5149595507861645,0.00460701466,-2.967745848037114,-2.96747756510021,-2.9673434236317577,-2.9673434236317577
-1.03741949641465,-0.5075782211095241,0.00463092520385381,-2.945450371180734,-2.9685880055886313,-2.966838348553627,-2.9079877744596274,-1.0381515348162524,-0.5149595507861645,0.00460701466,-2.967745848037114,-2.96747756510021,-2.9673434236317577,-2.9673434236317577
